name confidence ymin xmin ymax xmax
apple 0.913480 1248.091064 3531.666260 1305.090332 3583.188232
apple 0.896661 988.318848 2385.755127 1047.401001 2436.548584
apple 0.891876 2239.421387 3025.248535 2275.019043 3067.040527
apple 0.886563 1173.261353 2288.732422 1236.395386 2338.596191
apple 0.884777 2229.463867 3204.255615 2276.110840 3257.743896
apple 0.884696 1993.994751 2274.603271 2048.670654 2329.407471
apple 0.883365 1295.891602 3531.885986 1349.466553 3585.943115
apple 0.881480 3361.024414 2645.390381 3420.520020 2695.144287
apple 0.880988 2180.559570 2416.633057 2248.265137 2467.017334
apple 0.877689 1548.433716 3761.321777 1618.315552 3812.895996
apple 0.873368 1649.875732 2465.824463 1718.720947 2512.232666
apple 0.872659 1150.086182 4020.977295 1210.950195 4071.365479
apple 0.870100 1932.956055 2306.902832 1990.749268 2354.899902
apple 0.868743 1420.824707 3906.620361 1477.978271 3958.072998
apple 0.867947 647.975830 3361.920410 701.226807 3405.928711
apple 0.865315 514.810059 4221.949707 570.607056 4268.267090
apple 0.864677 2222.474365 3458.976562 2284.299072 3509.663086
apple 0.861516 787.746826 3882.499512 854.979858 3934.467285
apple 0.860269 1572.822266 1852.248901 1608.569824 1886.454224
apple 0.859082 1849.455811 2251.420410 1908.625000 2297.129395
apple 0.855248 1515.320068 3707.355713 1577.558105 3758.142822
apple 0.855073 2254.699707 2091.670654 2294.473145 2127.961670
apple 0.853285 3238.211670 2297.293457 3284.316162 2336.689453
apple 0.851735 1328.092651 4560.178223 1390.949341 4612.841309
apple 0.851360 1939.877930 2269.476807 1992.731689 2311.022705
apple 0.850635 2170.923340 2618.311768 2225.012695 2663.929443
apple 0.848258 1695.614868 1969.569580 1760.101929 2021.019775
apple 0.846777 2120.043701 2335.596680 2164.575439 2374.298828
apple 0.845020 1857.725098 2632.417236 1912.304443 2680.078857
apple 0.842429 1626.411621 1660.882690 1685.021484 1708.706177
apple 0.842109 544.459717 4175.936035 596.881226 4203.482910
apple 0.841778 3547.378662 2791.507812 3603.858643 2837.095703
apple 0.835271 916.201843 3634.063965 959.143738 3674.039062
apple 0.835003 866.128723 3895.559326 917.704529 3942.475830
apple 0.833269 1547.205688 3700.185303 1617.461304 3752.276611
apple 0.832142 2175.302002 2664.700684 2245.774170 2715.316895
apple 0.825803 510.980499 4254.590820 559.531921 4297.380859
apple 0.822291 2379.323975 3037.479736 2423.308350 3090.058838
apple 0.819069 1905.155151 2603.879150 1960.137817 2659.657959
apple 0.818952 2509.555176 4043.029785 2565.212402 4090.042969
apple 0.818594 1880.814941 2898.417236 1921.742432 2927.976807
apple 0.814012 2020.697754 2787.967529 2062.672363 2818.923584
apple 0.813707 1330.430664 4098.436523 1380.663574 4145.332031
apple 0.811585 1998.530396 3008.128174 2046.360718 3057.271729
apple 0.809444 1408.606567 2461.148438 1449.312622 2494.186035
apple 0.808538 1438.657959 1219.372559 1485.590576 1262.745117
apple 0.808439 1959.404907 2271.372314 2036.552856 2321.770752
apple 0.807580 728.359009 2451.327637 773.889648 2491.327637
apple 0.803251 768.058411 2423.167725 814.041077 2463.416748
apple 0.800446 3619.542969 2936.072021 3648.000000 2978.142822
apple 0.798815 1664.660400 1688.622559 1722.217773 1740.196777
apple 0.798449 2505.149658 4104.987305 2555.017822 4151.227539
apple 0.797807 1341.852661 3384.427246 1394.696655 3433.179199
apple 0.795064 1796.238403 1744.867432 1835.381958 1786.417969
apple 0.794389 613.756409 3043.994141 649.810242 3089.921875
apple 0.792964 2572.136230 3332.512207 2608.832031 3363.378418
apple 0.791794 2207.886719 2680.879639 2259.332031 2723.857666
apple 0.790829 885.909424 3046.694824 936.991089 3091.351074
apple 0.790556 2343.160889 4472.789551 2394.782959 4517.813965
apple 0.789743 3027.431152 4345.913086 3091.824707 4390.653320
apple 0.789623 883.053101 3934.668701 930.923706 3973.773682
apple 0.789425 351.118896 4189.940918 416.444763 4233.812012
apple 0.787469 1311.050659 1573.174683 1356.923706 1615.874878
apple 0.785856 2519.554932 4270.516602 2566.681885 4314.820312
apple 0.784738 1485.720459 2484.750000 1523.500732 2528.639648
apple 0.784726 1131.444458 2321.052979 1179.134155 2368.219482
apple 0.783893 1595.185181 1575.078613 1639.353882 1620.740479
apple 0.780873 1204.514160 2318.186035 1252.745361 2371.924805
apple 0.780683 2409.119873 3772.724609 2452.881592 3821.186523
apple 0.778741 2032.558838 2021.842407 2078.874756 2069.123291
apple 0.777311 1176.731689 2817.857910 1220.211914 2857.916992
apple 0.775059 2173.288574 2029.209351 2217.846191 2072.218262
apple 0.773779 3568.616699 2666.919189 3621.554199 2713.803467
apple 0.772699 1436.902954 4604.523926 1490.464478 4645.972168
apple 0.771419 1417.245361 3983.036621 1456.010254 4028.016602
apple 0.770570 316.376892 4200.330078 367.412659 4246.347656
apple 0.764573 2304.908691 3704.474854 2357.931152 3753.848877
apple 0.763892 3062.464111 4655.275879 3111.273682 4702.275879
apple 0.763798 2243.761719 3452.367920 2299.015625 3502.535889
apple 0.762656 1231.519043 1708.753662 1292.436035 1752.600830
apple 0.762344 1961.765137 2593.809326 2016.959717 2638.997803
apple 0.760043 1357.684814 2046.152100 1409.576172 2088.812744
apple 0.756504 1911.388062 738.758240 1959.672974 783.250305
apple 0.753713 2193.365234 2459.699219 2251.977051 2505.045898
apple 0.751930 2351.080322 3799.179443 2405.392822 3847.630615
apple 0.751021 2315.436523 3270.193359 2367.049805 3316.657715
apple 0.750320 1748.667603 1995.941895 1797.916138 2045.859619
apple 0.749919 3511.442871 3092.438232 3543.728516 3128.496338
apple 0.748740 2520.116211 1978.369141 2576.327637 2026.764648
apple 0.748484 1706.020752 2008.430054 1761.337891 2051.038818
apple 0.747922 2192.404541 3056.522461 2247.407959 3092.465820
apple 0.747820 1876.924194 1882.118774 1911.676636 1916.801392
apple 0.747776 468.039337 4045.714844 518.891052 4088.835938
apple 0.747704 3492.749023 2800.052246 3540.689453 2842.723145
apple 0.747484 1757.360962 1511.434326 1806.669067 1553.135498
apple 0.745843 1128.641968 2822.159180 1187.410767 2867.503906
apple 0.745784 2123.715332 3399.684082 2180.020996 3447.382324
apple 0.745507 2492.976318 4177.846191 2548.582275 4224.168457
apple 0.743336 1088.144165 3141.200684 1128.003784 3182.043945
apple 0.738808 1000.414185 2441.679932 1066.213989 2483.515869
apple 0.737376 3094.242188 4679.806152 3139.842773 4722.821777
apple 0.736200 2212.044678 2652.578613 2264.732178 2696.908691
apple 0.732988 1946.666992 3715.862305 2000.888428 3767.576172
apple 0.723667 2007.173950 2869.329590 2054.823975 2902.856445
apple 0.721555 993.223206 997.470032 1042.185181 1041.540649
apple 0.719077 1265.808838 2196.153564 1314.645752 2237.913330
apple 0.714515 1260.672974 1781.273438 1292.211060 1811.014404
apple 0.708564 845.457275 4008.976562 913.308228 4060.648438
apple 0.704500 1507.370117 4150.408203 1575.217773 4200.657227
apple 0.704185 1845.480469 1254.751953 1904.460938 1301.369873
apple 0.696220 3573.863281 2556.195312 3615.137207 2597.960938
apple 0.695668 1453.244751 4542.192871 1513.106812 4594.747559
apple 0.692180 132.561996 3278.120850 178.433640 3319.871338
apple 0.691514 1091.455078 1221.767090 1140.023193 1265.819824
apple 0.689016 1917.227417 2494.061523 1976.376343 2523.207031
apple 0.687946 629.269897 4267.652344 665.544678 4304.223633
apple 0.683795 2409.545410 1740.025391 2462.882812 1786.022705
apple 0.681014 1836.283203 624.262817 1883.438477 669.821899
apple 0.680882 1589.019653 1607.396362 1635.484741 1647.380493
apple 0.679396 3472.173828 3654.070557 3502.081543 3678.002197
apple 0.675544 801.018311 3495.623779 837.450073 3532.097900
apple 0.672273 145.316132 3505.268799 168.855286 3525.943115
apple 0.667250 2503.162354 4056.286865 2545.524170 4100.337891
apple 0.666711 3118.700439 3032.114014 3157.307373 3072.824463
apple 0.663568 1942.382812 4811.135254 2007.450928 4860.456543
apple 0.661039 158.761871 4337.815918 183.783478 4366.977051
apple 0.660582 2186.872070 1760.581421 2242.638672 1808.342651
apple 0.659411 2095.069336 3052.530518 2161.606445 3100.333252
apple 0.653866 2346.565430 3880.738525 2396.433594 3930.273682
apple 0.652684 3224.789062 2685.876709 3266.540039 2728.036865
apple 0.652524 1400.726807 2526.344727 1458.178711 2574.793945
apple 0.651963 2210.797852 3212.666992 2262.597656 3260.871094
apple 0.651035 924.760986 2810.217529 980.820068 2853.752197
apple 0.649051 2539.924805 4068.406494 2594.348145 4109.565430
apple 0.646496 624.224243 3071.081787 669.662720 3117.225342
apple 0.645545 2111.215332 3071.827393 2168.750977 3120.066162
apple 0.645000 1279.987427 993.451538 1319.800659 1034.397827
apple 0.644336 2326.786377 2082.806396 2359.246826 2124.640869
apple 0.643753 1568.920288 4226.226074 1605.245483 4267.532715
apple 0.643216 2169.900391 2631.723145 2230.954590 2688.068359
apple 0.637928 1543.211304 842.882324 1590.465942 885.178711
apple 0.636675 1325.097290 1443.292847 1380.274048 1488.357788
apple 0.635751 2054.019287 2752.819092 2085.915283 2786.574951
apple 0.635081 669.651367 4003.026367 713.458252 4040.549316
apple 0.634143 1666.170898 2511.041748 1729.105957 2560.697998
apple 0.631538 3469.256592 2050.508545 3507.408447 2090.867432
apple 0.630089 874.602722 4025.130371 928.520813 4073.021973
apple 0.629165 3529.644043 2963.897705 3557.221680 2993.686279
apple 0.626896 986.455688 2403.426025 1017.065918 2445.095947
apple 0.624020 1867.509521 2949.736572 1910.305664 2968.829346
apple 0.622252 2693.548828 3281.216309 2727.515137 3316.954102
apple 0.618331 3484.000244 4205.320312 3535.942139 4250.485352
apple 0.616277 1762.382202 3730.014648 1798.183716 3774.804199
apple 0.609214 2021.652710 1677.960449 2088.475342 1728.093994
apple 0.592618 2104.621826 1309.255005 2146.072998 1347.283325
apple 0.590797 3288.515625 2577.883057 3324.459473 2613.775146
apple 0.587789 1559.158203 1535.309082 1597.825195 1563.252197
apple 0.585981 1399.265259 2500.489746 1433.668335 2537.510254
apple 0.582823 1357.301025 2012.178955 1409.990234 2050.432129
apple 0.581735 608.004761 4325.430176 647.670044 4364.059082
apple 0.579610 1768.677368 1694.211670 1796.782349 1730.686768
apple 0.575822 904.523621 3361.940674 930.310974 3388.098389
apple 0.575655 2373.778076 3540.951904 2427.929443 3589.218506
apple 0.574925 1974.754395 2867.359375 2024.640869 2908.893066
apple 0.570611 1949.902710 1837.298584 2009.294067 1882.555908
apple 0.569223 2231.282471 1437.314697 2282.333740 1477.613525
apple 0.568293 1275.168213 1276.615845 1322.788086 1318.994507
apple 0.567846 1591.183594 953.678345 1644.887939 996.380737
apple 0.567614 2107.045654 3101.331299 2170.150635 3151.365479
apple 0.566413 1858.087158 3261.901367 1899.532715 3301.937988
apple 0.561991 119.718506 2846.168945 160.593384 2884.045898
apple 0.559747 938.152100 2306.293457 978.104248 2343.807129
apple 0.558690 3021.372803 3247.725098 3041.912842 3268.308105
apple 0.558075 391.310791 3609.589600 442.621521 3638.835205
apple 0.557802 1748.286133 3053.545654 1796.439453 3099.661865
apple 0.557012 1506.581177 4363.723145 1550.450073 4399.035645
apple 0.551330 1438.079834 2528.030518 1485.626221 2572.794678
