name confidence ymin xmin ymax xmax
apple 0.908235 1633.416382 3400.822998 1699.945190 3459.095947
apple 0.901714 2079.270752 2843.213623 2121.369385 2875.644287
apple 0.899844 1624.436768 3416.046631 1682.514160 3469.668701
apple 0.889552 1434.684814 3296.244629 1485.474609 3344.873047
apple 0.886866 3130.139893 2802.567627 3184.506592 2854.069580
apple 0.873338 1335.178955 3381.411865 1396.838623 3434.337646
apple 0.871947 2036.197754 2524.857422 2082.922852 2575.584961
apple 0.866864 1459.132690 2358.261963 1508.976196 2403.289307
apple 0.863620 761.050842 3012.687988 817.411926 3062.691406
apple 0.855058 1772.019897 2149.402832 1806.502808 2186.001953
apple 0.854485 2854.902100 2573.861816 2898.051514 2619.936523
apple 0.853923 1950.890991 1912.556641 2000.827271 1963.393555
apple 0.852553 1886.066895 3975.789795 1921.466309 4008.944580
apple 0.850364 609.036316 2323.249512 661.391052 2369.391113
apple 0.840820 949.808533 2846.181396 1000.772034 2893.645752
apple 0.836510 2154.743896 2116.762451 2207.229736 2165.015869
apple 0.825711 842.659851 2901.713379 894.230652 2949.321777
apple 0.823558 1205.747681 2473.163818 1244.057007 2506.822510
apple 0.817454 3223.223145 2941.527100 3268.903320 2985.148193
apple 0.815814 3118.024658 2901.852783 3161.806885 2945.860596
apple 0.813014 529.594666 2011.730469 575.957703 2056.642578
apple 0.812962 205.464020 3560.648926 238.847595 3596.177246
apple 0.807655 3055.976318 2969.313721 3100.423584 3006.965088
apple 0.799262 1219.646118 2588.260986 1262.796997 2634.217529
apple 0.797732 1662.337646 3394.318115 1707.243896 3443.427979
apple 0.796090 2015.738403 2789.864990 2057.013672 2830.761963
apple 0.793280 1735.393433 2172.865967 1760.225464 2200.030029
apple 0.790941 1481.071289 2395.413818 1544.410156 2444.347412
apple 0.787713 1444.629883 3155.246338 1495.961426 3203.221436
apple 0.787322 1400.443481 3496.427002 1461.132935 3546.505127
apple 0.774853 3263.652344 2972.882812 3302.514648 3013.180664
apple 0.770500 1510.691162 3027.917725 1548.109131 3056.934814
apple 0.770050 1588.690186 2290.835205 1648.464111 2338.258545
apple 0.767629 3220.913818 2912.178467 3254.656982 2937.889893
apple 0.766694 1476.846069 3207.345215 1523.418823 3244.514160
apple 0.764026 2393.226074 3810.137207 2435.864746 3849.702637
apple 0.761965 1491.666016 2310.900635 1541.551270 2355.216553
apple 0.761107 2047.068359 2936.276367 2095.125977 2981.173340
apple 0.757375 1126.653320 3799.062012 1178.218994 3848.695312
apple 0.754812 1495.501221 3244.760010 1547.133057 3287.988525
apple 0.754326 1207.153320 3725.246094 1259.027588 3775.577637
apple 0.753885 829.519165 1955.112793 869.647583 1998.211914
apple 0.753388 1534.633057 3132.280762 1579.026123 3161.240234
apple 0.746994 256.218262 1850.564087 300.585449 1894.887085
apple 0.745624 1283.074097 1445.115967 1323.581421 1485.872070
apple 0.742618 1302.109497 2716.867432 1352.059937 2760.199463
apple 0.742441 2717.619873 2526.952881 2764.342041 2567.807861
apple 0.741787 1146.512329 3850.986816 1185.706421 3892.092285
apple 0.737987 2854.854004 2822.788330 2906.514648 2870.734131
apple 0.736996 1454.089966 3250.000000 1512.213989 3292.323242
apple 0.735033 1265.195435 2760.672852 1317.017212 2802.305664
apple 0.719660 236.592194 3607.924561 269.246552 3641.023193
apple 0.718094 2138.751465 2174.646484 2195.860352 2219.489258
apple 0.715843 2497.698730 2300.220215 2542.996094 2338.866211
apple 0.713800 2396.389404 3203.691162 2417.671143 3233.582764
apple 0.710676 1602.046021 2274.848633 1666.923950 2327.178223
apple 0.701366 2445.357178 1508.407837 2478.950928 1545.262329
apple 0.701095 1346.377686 3405.708252 1402.592529 3454.083252
apple 0.696382 1103.196655 3586.635498 1157.603149 3631.337646
apple 0.690944 646.146851 3197.638184 688.066284 3248.732422
apple 0.684106 1234.731567 3009.110596 1282.288452 3052.179443
apple 0.683298 2056.423584 3490.172119 2112.072021 3539.661865
apple 0.677822 560.884705 2371.623047 591.883362 2407.617188
apple 0.675041 2249.086914 4159.442383 2285.000488 4197.934570
apple 0.674645 173.231888 3576.661133 214.838608 3624.826172
apple 0.665951 1918.441772 3297.615234 1954.552856 3337.612793
apple 0.662517 1873.143555 2465.625000 1898.697510 2490.239746
apple 0.661877 2520.371582 2630.178467 2545.277344 2648.624268
apple 0.659978 592.595764 3579.395264 646.355408 3626.579346
apple 0.656269 1961.340454 2746.860107 2037.526733 2795.962158
apple 0.642903 1412.062500 1735.798828 1453.880859 1777.654785
apple 0.635983 1914.583740 2030.111816 1949.634521 2059.004639
apple 0.634826 1911.552246 2470.444336 1941.834473 2499.412109
apple 0.616271 1989.353516 3109.309570 2021.574951 3149.145996
apple 0.616108 1258.319946 2672.084229 1312.817017 2716.948486
apple 0.614981 2400.479492 2067.515869 2439.048340 2103.993896
apple 0.607152 1292.710327 1486.436401 1339.789429 1524.788940
apple 0.605743 2468.307129 3975.284424 2513.167480 4017.115479
apple 0.597935 1787.867798 2805.652832 1826.377563 2846.029297
apple 0.593998 2707.893311 2727.353027 2750.037842 2771.740234
apple 0.584221 1427.189453 3077.421387 1465.418457 3102.613770
apple 0.582690 238.129578 3565.673828 262.214752 3588.866211
apple 0.575596 1995.407593 3789.795410 2028.483032 3825.849121
apple 0.572318 2981.355957 2577.897217 3019.248535 2620.938232
apple 0.567214 2027.322266 1651.929199 2076.330078 1691.440186
apple 0.566319 1991.171509 2052.811279 2014.308960 2074.971436
apple 0.565171 913.474182 2855.573975 972.329651 2903.840088
apple 0.564579 2433.202148 2106.302002 2481.529785 2149.293213
apple 0.558311 2091.919678 2150.913818 2119.853271 2191.519287
apple 0.557587 2072.119385 2462.878418 2128.641846 2507.149414
apple 0.555639 1257.645264 2709.133545 1309.036865 2752.021729
apple 0.554457 1329.337036 3434.588623 1382.529663 3463.310791
apple 0.544846 1503.976562 2424.608154 1548.385010 2473.923584
apple 0.540217 2529.335449 2336.312988 2570.151855 2374.291504
apple 0.532607 1288.573730 3422.024170 1332.339600 3461.074463
apple 0.531522 2973.311768 2839.959473 3013.236084 2878.723633
apple 0.530086 2586.298340 2462.286133 2634.929688 2501.363281
apple 0.529717 1271.738525 2564.644043 1329.762939 2609.956055
apple 0.527137 3043.511963 3049.920166 3081.101807 3086.627686
apple 0.505437 1355.794312 1810.903687 1392.101196 1850.235718
apple 0.501430 2357.425049 2703.295410 2386.611084 2730.053711
apple 0.484279 1503.878906 3277.802002 1542.116211 3306.454346
apple 0.481273 1956.305664 2087.739258 2000.866943 2127.603027
apple 0.477168 2286.223877 1705.285278 2350.989014 1749.659058
apple 0.477147 678.288757 1885.914062 721.299133 1930.019531
apple 0.472310 2162.098633 2555.403809 2209.763184 2602.445801
apple 0.467159 1612.170532 3173.175049 1644.137817 3212.358643
apple 0.455537 174.763992 2339.724121 207.830002 2367.182617
apple 0.450858 35.453911 3689.147949 69.122795 3727.863770
apple 0.449127 3362.973633 2986.212891 3381.758789 3019.211426
apple 0.446470 1208.901123 3231.387695 1245.276855 3266.278809
apple 0.446422 1526.052734 3120.995605 1569.712646 3157.364746
apple 0.445574 265.320465 2443.760254 297.003876 2476.182617
apple 0.442556 1637.690796 2380.764648 1661.428589 2402.564941
apple 0.433258 1892.410645 1914.482056 1940.017578 1953.811646
apple 0.428307 184.331070 3565.387451 213.149429 3604.945557
apple 0.426001 3364.158203 3022.562988 3381.563965 3046.596191
apple 0.422625 2072.766602 1962.858521 2122.000977 2005.666382
apple 0.421151 2050.950195 3973.766357 2093.002930 4014.279541
apple 0.417614 2641.895264 1283.354248 2693.843994 1327.516357
apple 0.411382 2072.196533 2904.163086 2109.692139 2939.378418
apple 0.410107 1854.551880 3503.321289 1888.524292 3541.663086
apple 0.407515 1481.017700 1740.989502 1517.607788 1778.040283
apple 0.403247 1870.943970 2802.222656 1934.386353 2852.547852
apple 0.398349 1592.248291 2777.062012 1632.997070 2818.999512
apple 0.396137 2245.025879 3691.437500 2272.917969 3725.549805
apple 0.394112 1277.554810 1326.424438 1315.637329 1364.344116
apple 0.393703 2430.141602 1342.119141 2476.009766 1379.471680
apple 0.390882 1087.263062 1989.289551 1133.416382 2027.665283
apple 0.387993 1536.662842 2267.155518 1586.045654 2311.451416
apple 0.387363 1481.325195 2814.084961 1527.579346 2854.314453
apple 0.386489 2359.471436 3142.799561 2380.708252 3164.239502
apple 0.378025 2232.543701 2307.985352 2275.556396 2346.407715
apple 0.375781 3361.452637 2970.225342 3381.356934 3001.427979
apple 0.374099 2433.142090 3439.557617 2466.284668 3472.710449
apple 0.373909 1035.999390 4004.315918 1074.127319 4038.320312
apple 0.372080 2413.445068 1398.446167 2463.359131 1443.482544
apple 0.368268 3190.126465 2844.996094 3234.697266 2883.834961
apple 0.356055 3368.116699 3094.823975 3384.116699 3126.417236
apple 0.349871 2774.950684 3040.430908 2820.320312 3078.264893
apple 0.337976 1507.460571 2023.598633 1547.503052 2063.312988
apple 0.335816 3098.846924 4353.004395 3113.977783 4376.755371
apple 0.327611 1947.901123 3632.532959 1986.651611 3668.787842
apple 0.324960 2817.165527 2292.162109 2855.782227 2329.941406
apple 0.324206 1797.613159 2921.128662 1829.321655 2967.870850
apple 0.319295 962.394714 2892.519531 1006.994324 2936.159668
apple 0.316463 1841.847656 4022.485107 1878.268555 4059.252197
apple 0.313703 3112.822754 2720.538574 3150.188477 2756.266602
apple 0.311060 1691.973145 4350.155762 1735.784912 4387.627441
apple 0.304092 1450.949341 3293.099365 1508.654663 3331.557373
apple 0.303926 1480.079346 3340.809326 1524.793213 3366.432373
apple 0.301943 2602.353271 1320.402832 2653.607178 1365.473877
apple 0.300329 715.938110 3250.295410 765.975098 3293.845215
apple 0.297045 1361.284912 1919.353516 1402.837402 1954.898926
apple 0.296043 1584.365479 1730.133301 1640.818848 1773.351074
apple 0.295529 2167.246582 2025.220215 2211.457520 2061.802734
apple 0.292098 1818.578979 1602.817749 1876.221802 1649.424683
apple 0.288499 2734.626221 2122.082275 2785.577393 2167.074951
apple 0.278319 2357.799805 2601.179199 2395.492188 2639.759766
apple 0.276331 2731.450439 3763.904297 2771.701904 3803.735840
apple 0.268100 2200.898682 2215.530029 2244.971924 2258.428467
