name confidence ymin xmin ymax xmax
apple 0.929037 1860.802368 3847.610596 1956.158936 3925.771729
apple 0.924209 3126.938477 1698.847778 3220.662109 1782.482666
apple 0.913234 0.000000 3505.360107 76.478577 3586.625977
apple 0.905667 1846.078979 2943.026123 1940.545654 3023.159912
apple 0.905373 2300.198486 3443.189209 2398.010010 3529.665527
apple 0.902262 1594.004517 1633.319580 1696.170776 1713.233765
apple 0.897990 2460.043945 3291.804932 2503.060547 3346.302246
apple 0.897389 1952.186401 2338.763428 2042.966064 2418.546875
apple 0.895184 1728.919312 2332.265869 1817.596191 2407.084717
apple 0.894937 1504.468384 2389.047363 1596.384888 2460.885498
apple 0.891825 1467.391846 2492.551270 1560.075928 2565.181885
apple 0.891357 3299.825928 1718.160278 3385.648193 1796.478882
apple 0.891111 1920.879639 2085.150879 1991.761597 2158.424316
apple 0.886791 3198.756104 1754.202026 3290.749023 1830.447144
apple 0.881942 3394.093506 3532.829834 3491.151855 3608.343994
apple 0.876938 1768.265747 2101.438232 1860.383911 2172.142090
apple 0.875661 2447.417725 4138.964355 2521.152832 4210.499512
apple 0.875626 777.873962 3924.093994 879.962952 4006.276855
apple 0.874864 2106.827393 3586.490723 2206.415771 3672.920898
apple 0.871189 2335.893555 3306.873047 2427.660156 3381.100342
apple 0.868531 1493.436157 3978.078613 1572.580444 4052.424561
apple 0.865490 1963.763794 2797.331055 2046.929199 2875.182373
apple 0.863747 1453.603271 2001.010742 1549.747192 2079.927734
apple 0.862548 2398.073486 3660.614014 2454.803467 3718.549316
apple 0.859660 2530.732910 3353.215820 2583.039551 3409.060059
apple 0.856485 1610.050903 1774.930054 1684.377808 1848.045532
apple 0.853046 1852.905884 2642.685791 1951.082642 2717.612549
apple 0.850946 423.301208 3416.133545 479.499390 3470.482910
apple 0.847049 1663.672974 2255.151123 1724.208008 2326.309082
apple 0.846071 3130.307373 3833.346924 3201.317139 3891.058838
apple 0.845452 3460.612061 2639.155518 3552.131104 2715.507568
apple 0.831837 3583.618652 2048.061035 3648.000000 2124.412354
apple 0.830568 1571.868896 1751.065186 1657.195679 1824.991089
apple 0.828821 3587.305176 2403.786377 3648.000000 2473.525635
apple 0.827959 1.228317 766.433899 64.324493 821.592834
apple 0.826291 1582.441162 3993.791992 1637.991333 4044.176758
apple 0.825412 2474.814697 4161.631348 2577.976074 4241.711426
apple 0.820129 1839.099365 2348.609619 1908.668091 2429.495850
apple 0.815615 1116.962036 4068.511230 1190.180176 4131.668457
apple 0.814997 2422.576416 3055.683594 2492.620850 3126.070312
apple 0.812276 1966.545776 3886.842041 2041.369995 3961.007812
apple 0.810655 1881.728027 3514.839844 1928.852783 3560.033936
apple 0.805435 1792.482910 3691.579102 1869.375488 3767.922363
apple 0.802092 1984.621582 3223.811279 2047.164185 3266.496094
apple 0.797589 2026.749146 3701.058838 2112.652588 3777.114990
apple 0.796381 1919.452148 3248.336670 1954.710938 3291.971436
apple 0.791800 2501.481934 3298.824707 2560.498535 3361.791016
apple 0.789528 1778.405640 1516.876343 1844.009399 1581.174072
apple 0.780266 2182.011719 3790.710449 2241.353271 3848.296387
apple 0.775406 3613.031982 2199.838623 3648.000000 2261.394531
apple 0.772301 1822.213989 1433.352173 1892.013794 1496.127808
apple 0.766705 1656.781494 2875.432617 1729.434082 2945.350098
apple 0.765425 3599.972900 3454.284912 3648.000000 3507.380371
apple 0.754598 2391.030518 3770.478516 2422.353271 3820.390137
apple 0.753983 1842.081787 2387.657471 1896.225342 2445.517090
apple 0.752444 1660.305298 3656.942383 1710.323486 3706.387451
apple 0.747473 1879.152100 4129.019531 1917.119019 4185.175781
