name confidence ymin xmin ymax xmax
apple 0.911778 1552.827026 2798.362061 1638.898682 2881.463623
apple 0.910179 1556.641846 2114.646973 1656.883667 2192.890137
apple 0.904007 1439.600098 3143.489502 1532.229370 3225.647461
apple 0.902379 3574.901611 2687.584473 3648.000000 2765.263184
apple 0.885443 1773.972656 3068.548828 1864.041138 3149.920410
apple 0.881299 2127.062744 3346.587402 2222.487793 3421.028564
apple 0.876139 1501.851196 1713.114746 1585.788940 1795.282227
apple 0.874352 3339.556641 3901.959473 3429.198486 3981.406006
apple 0.873720 1259.461060 2924.696289 1332.589966 2999.413330
apple 0.871192 1404.369141 1717.916016 1482.238892 1794.312012
apple 0.862948 2291.984131 2571.043213 2338.440918 2614.648438
apple 0.862158 1553.555176 2581.404297 1639.890869 2654.384033
apple 0.861630 1447.075195 3711.939209 1545.175415 3793.503906
apple 0.858842 1590.846069 3680.686523 1690.437866 3766.070801
apple 0.855755 1311.268799 2421.551025 1389.070679 2492.377686
apple 0.852615 2306.419434 4274.775879 2378.307373 4353.385254
apple 0.850439 1713.871216 1545.822876 1773.331055 1613.153687
apple 0.848788 155.005173 2491.832520 240.199402 2569.658203
apple 0.842292 1550.728271 2040.907837 1631.281128 2107.878174
apple 0.839869 1618.392822 1954.799561 1699.005005 2024.556152
apple 0.839355 1254.970093 2489.071045 1328.314209 2558.908936
apple 0.838592 2406.825684 2675.970215 2482.562500 2747.340820
apple 0.834435 980.800964 4331.796387 1050.788452 4386.230469
apple 0.830261 1903.233765 2222.661133 1957.208130 2285.925293
apple 0.825518 1849.968018 1565.519287 1905.708984 1623.006714
apple 0.817788 3561.590332 2033.256958 3610.946777 2081.262451
apple 0.816007 1354.643921 2866.677979 1439.656372 2934.074951
apple 0.811710 2566.336914 2707.467529 2665.658447 2782.098389
apple 0.811475 1536.700928 1339.406250 1614.714478 1403.341675
apple 0.804413 1817.005493 1993.217285 1880.508301 2069.149658
apple 0.796270 3610.609375 2637.224365 3648.000000 2688.113525
apple 0.792389 1986.387085 3922.475098 2069.754639 3966.407959
apple 0.787622 2654.742676 2563.664795 2732.281250 2637.200195
apple 0.787269 955.831116 4207.288086 1045.545654 4289.226562
apple 0.779462 1768.967651 2724.324219 1834.517944 2788.920166
apple 0.774304 1618.243408 2360.540771 1695.108521 2420.643066
apple 0.773167 1286.828247 3201.649170 1347.266968 3271.312012
apple 0.772322 1791.833618 3050.741699 1863.259766 3120.296143
apple 0.768045 1043.742188 3818.667480 1091.335205 3880.622314
apple 0.766400 2443.382080 3936.825684 2507.737061 3996.102783
apple 0.763718 1531.696655 3459.968506 1623.123779 3536.619385
apple 0.762287 1044.161255 4185.011230 1091.506104 4242.833496
apple 0.762152 1068.194458 4345.841797 1145.142212 4413.502441
apple 0.751521 1716.593628 3261.602295 1758.151611 3299.899902
apple 0.749302 2358.554199 2680.396240 2395.652100 2731.044678
apple 0.746191 2220.677002 2707.221680 2304.607910 2765.899170
apple 0.744472 1539.389648 2556.345703 1603.367432 2625.249756
apple 0.743585 695.588928 3819.264648 753.265320 3888.129883
apple 0.738599 1045.623413 4367.021484 1144.997314 4447.733398
