name confidence ymin xmin ymax xmax
apple 0.936373 1536.977173 2766.830322 1624.318115 2815.802490
apple 0.928161 2385.084961 3571.351318 2480.623047 3651.321533
apple 0.923921 1681.591675 1917.040405 1771.544067 2000.129272
apple 0.918878 1544.576416 3001.500488 1637.924683 3084.868896
apple 0.914360 2608.229492 4480.125000 2706.188721 4563.300781
apple 0.914217 2449.263672 4306.483398 2519.225342 4357.533203
apple 0.912209 145.527374 4272.527832 238.067932 4354.000977
apple 0.906920 1559.758423 2689.317383 1635.583130 2731.921143
apple 0.904665 1650.785156 2170.603271 1739.772949 2246.580566
apple 0.903457 1693.847656 2322.725830 1787.304688 2400.625977
apple 0.893456 1269.515869 2838.751709 1359.913208 2912.420898
apple 0.888520 1343.647095 3166.757080 1436.638306 3247.665527
apple 0.884109 3306.200684 3965.155762 3398.422852 4054.793945
apple 0.878812 1748.592529 2254.029053 1826.567993 2330.788818
apple 0.878114 2750.906006 4604.346680 2823.387939 4682.466797
apple 0.876896 1624.984253 3060.060059 1711.725342 3138.601318
apple 0.876514 2023.410034 3669.940430 2079.861084 3734.851318
apple 0.872509 1832.662720 2144.246094 1914.056030 2219.405273
apple 0.870905 2340.938965 2780.767822 2393.739502 2828.521729
apple 0.869869 1629.814575 2608.070801 1707.018066 2681.222412
apple 0.866723 2562.007568 2239.106445 2612.243652 2286.976074
apple 0.865165 1306.548706 3699.806396 1367.036133 3746.014893
apple 0.864602 1543.660889 2730.319092 1632.262695 2799.235107
apple 0.864113 2330.229492 4357.801758 2416.584961 4435.317871
apple 0.862621 1474.318237 3260.650635 1558.127319 3333.056396
apple 0.858991 1896.825439 3068.432373 1975.959595 3136.585693
apple 0.857675 1531.435669 2344.293701 1575.702515 2392.691162
apple 0.848894 188.134399 2677.663086 236.391312 2723.531250
apple 0.847361 2280.673828 4249.564453 2366.926025 4317.071777
apple 0.839162 1653.684814 3768.179443 1753.654907 3844.103027
apple 0.838213 1335.547119 3254.094971 1401.169800 3298.468018
apple 0.836713 2701.878662 2294.101562 2747.701904 2338.030518
apple 0.835080 50.655785 3543.723145 105.219887 3590.891846
apple 0.834067 1592.018188 2977.510742 1671.967529 3049.776611
apple 0.832976 3584.187256 2312.341064 3620.733643 2374.766846
apple 0.831063 1525.708252 3854.283691 1601.154175 3922.131592
apple 0.831037 1968.602173 4428.476074 2044.608154 4496.887207
apple 0.822774 2756.741699 2627.666504 2797.781494 2674.011475
apple 0.819371 1366.911255 2446.314941 1434.425049 2497.655518
apple 0.817862 2344.498535 3805.756348 2415.240723 3856.680176
apple 0.817003 260.526855 3095.463379 310.911316 3140.691895
apple 0.812873 1678.868164 3558.867920 1712.788818 3622.030518
apple 0.811152 1413.379150 4204.650879 1457.843994 4244.453613
apple 0.805621 2982.958740 3820.973389 3031.084473 3880.993896
apple 0.804524 1556.969727 3812.873291 1600.515137 3858.551514
apple 0.799787 2054.155029 3557.089844 2137.680420 3627.445557
apple 0.795969 1844.836304 2181.221924 1907.903320 2234.666748
apple 0.792325 1815.415039 3320.902588 1867.492798 3367.215820
apple 0.766155 2148.588623 4765.841309 2183.254883 4806.169434
apple 0.762611 1552.084351 3846.542236 1628.632690 3913.507568
apple 0.761602 2418.785156 2747.843750 2457.777832 2792.596191
apple 0.756316 1393.850220 3393.135498 1447.813477 3437.719482
apple 0.754351 353.912201 2626.468262 413.122040 2672.345703
apple 0.754076 3329.605225 2257.234619 3384.103271 2303.146484
apple 0.749574 3286.134033 4113.673828 3327.824951 4152.097168
apple 0.749195 1241.142578 3533.761475 1282.355957 3576.280762
apple 0.745403 1.490483 3406.604248 32.140678 3449.359375
apple 0.743429 2177.669922 4162.038574 2242.278809 4226.054199
apple 0.742329 1193.323730 3701.620117 1252.029175 3748.669434
apple 0.739376 1848.730225 3855.750244 1898.177490 3920.062012
apple 0.727328 1505.922363 4181.468750 1563.106201 4244.547363
apple 0.723110 2135.068115 4236.871582 2228.758301 4309.203613
apple 0.721024 1533.395142 2811.189453 1618.946777 2878.271973
apple 0.714916 3453.681152 2735.154297 3505.200439 2778.683594
apple 0.711008 2075.523193 3467.974609 2134.379883 3509.591553
apple 0.706619 1852.781006 3686.116699 1915.698242 3734.636719
apple 0.691323 154.228470 4350.932617 220.184341 4392.745605
apple 0.674933 1679.608887 5020.406250 1724.077148 5070.171387
apple 0.665793 2072.850830 3718.830322 2112.444092 3753.577881
apple 0.664624 1572.175903 1510.423096 1625.758423 1569.080322
apple 0.641377 1543.895264 2245.620605 1593.898804 2302.713623
apple 0.638991 2038.297119 3348.617676 2088.676270 3382.499512
apple 0.634718 96.960045 2132.338623 147.884415 2194.992920
apple 0.632724 2615.895264 4512.073242 2699.987549 4580.840332
apple 0.617459 1752.990234 2709.531738 1799.947266 2764.710205
apple 0.609011 1683.206909 3502.569824 1713.202881 3550.743408
apple 0.605968 3454.754883 3496.826172 3481.131592 3528.714355
apple 0.604679 1857.577515 3832.687012 1917.211670 3884.430420
apple 0.602238 1309.680664 4098.550781 1381.124634 4158.587402
apple 0.601861 1466.611572 859.909485 1545.885986 925.795593
apple 0.601290 1984.752319 3285.797119 2025.242432 3335.267090
apple 0.594585 3408.038330 3352.198486 3468.641113 3385.878174
apple 0.585391 1644.525635 2174.643311 1707.180664 2229.686523
apple 0.581291 2312.589600 3994.552734 2358.368164 4050.262207
apple 0.579245 1625.213013 1508.182007 1672.012939 1563.502197
apple 0.571654 3361.680176 4126.191895 3410.110107 4177.286133
apple 0.562697 2279.376709 3709.231445 2347.933350 3745.796875
apple 0.562118 2079.447998 3867.882568 2143.577637 3923.763428
apple 0.552848 2445.776367 2707.201904 2500.555420 2745.714844
apple 0.548505 1986.049438 3334.769775 2033.459839 3374.669189
apple 0.547964 1924.505127 3103.076904 1979.626831 3147.942871
apple 0.542103 1439.270874 3487.376953 1498.453491 3551.961914
apple 0.540457 2839.144043 3936.967529 2889.173584 3988.797363
apple 0.536817 1777.219482 2338.213135 1849.887451 2400.028809
apple 0.535197 3422.432373 4023.629150 3471.144287 4076.332764
apple 0.532699 2333.645996 4388.040527 2406.400391 4449.374023
apple 0.494279 1977.499512 3354.888428 2010.280518 3397.104492
apple 0.484630 1286.463013 3568.212402 1323.279053 3615.821289
apple 0.481124 2049.486816 2682.692627 2112.616699 2742.135254
apple 0.471443 197.104568 1774.935059 232.228043 1815.922852
apple 0.470889 2743.916748 4582.152344 2798.741943 4650.109375
apple 0.464515 1815.849243 3291.801514 1868.299072 3345.442627
apple 0.451022 103.462906 2180.213135 146.882889 2214.625244
apple 0.442010 1982.439331 3301.495605 2028.168823 3355.941650
apple 0.441112 1428.295044 3513.711914 1489.134521 3576.325195
apple 0.428850 2726.784424 2654.982910 2742.542725 2689.148193
apple 0.427485 2526.897217 4370.039062 2562.607910 4406.699707
apple 0.419566 3393.573486 4080.506104 3459.155273 4134.576172
apple 0.414013 1373.882446 1291.698608 1430.249146 1335.488159
apple 0.401354 1826.381592 3704.790039 1869.417236 3744.344482
apple 0.396281 3276.573486 3975.112061 3363.760986 4052.411133
apple 0.385951 1442.225952 3442.211426 1472.591797 3461.062500
apple 0.384954 1397.432251 3374.727783 1439.144409 3426.828613
