name confidence ymin xmin ymax xmax
apple 0.929603 2119.660889 3347.263428 2224.162109 3421.571777
apple 0.928722 1572.442993 3673.669922 1691.294434 3777.129150
apple 0.922214 1552.999634 2107.564453 1662.389160 2214.240234
apple 0.912399 2616.891846 2556.541016 2736.404541 2667.327637
apple 0.911890 1436.846069 3695.998291 1554.032104 3806.535645
apple 0.895262 1547.859863 2798.552979 1635.727661 2886.198730
apple 0.893041 938.582397 3460.147949 1026.332153 3529.744141
apple 0.882088 1550.312012 2039.297852 1623.556396 2109.025146
apple 0.880918 1486.045166 1714.556885 1595.851074 1817.445435
apple 0.879785 2209.940918 2709.987549 2300.805176 2768.487061
apple 0.879640 1772.230103 3058.447021 1858.511230 3152.571289
apple 0.876793 1263.389160 2927.381592 1329.084351 3010.318848
apple 0.870211 1308.315552 2418.640381 1393.513184 2491.121582
apple 0.864859 1437.941162 3135.364014 1535.759644 3232.864990
apple 0.854890 1541.191162 2557.305664 1647.761841 2653.651611
apple 0.854154 1617.266846 1952.511841 1710.617920 2039.238159
apple 0.853203 1029.822632 4357.829590 1143.482910 4454.588379
apple 0.846367 2538.129883 2685.379883 2629.309082 2784.030518
apple 0.842777 140.984818 2478.573486 245.081985 2573.800781
apple 0.841688 1905.276367 2212.429932 1994.188721 2286.761719
apple 0.822171 3335.652100 3902.087891 3432.563477 3991.975830
apple 0.819775 1697.019897 1542.721069 1773.333618 1627.911987
apple 0.819167 2306.886230 4274.674316 2373.876221 4361.051270
apple 0.814161 2394.953613 2664.698242 2479.319336 2752.416260
apple 0.801809 1748.162109 2724.542969 1827.601074 2786.536377
apple 0.801499 1526.674805 3448.731689 1618.554688 3542.739258
apple 0.792250 1816.935425 1993.288940 1899.150146 2079.498291
apple 0.786339 1616.922607 2354.284180 1701.610840 2420.938232
apple 0.781553 1403.731201 1711.811035 1480.929321 1799.913696
apple 0.774377 2356.097656 2662.781494 2415.165039 2737.260010
apple 0.769576 1845.435181 1565.005737 1905.648438 1621.108398
apple 0.767107 1348.232056 2863.265869 1435.901978 2930.052246
apple 0.753199 1441.911011 1923.787231 1531.978638 2001.987427
apple 0.750880 3563.334717 2019.843262 3631.747070 2073.524658
apple 0.743860 1243.350342 2486.837402 1325.495972 2562.762451
apple 0.727882 1825.384399 1687.625854 1911.763184 1761.928589
apple 0.724496 2289.052002 2569.873779 2340.483643 2618.253174
apple 0.708171 1490.899170 889.588562 1541.334106 940.658630
apple 0.704915 1046.537720 3817.794434 1109.635864 3898.012695
apple 0.704208 1709.295776 3258.945801 1759.823242 3303.909912
apple 0.700022 949.039368 4203.787109 1049.154419 4295.009766
apple 0.693221 1960.580078 3533.403076 2036.400269 3619.784912
apple 0.690682 3569.946289 2686.943604 3645.559570 2768.080078
apple 0.668205 1804.197754 1476.892090 1868.182617 1536.160767
apple 0.652515 1653.180786 3315.913086 1682.350342 3355.152832
apple 0.648966 1053.551025 3848.461914 1119.763428 3912.410400
apple 0.646314 2275.347168 2616.593018 2342.564941 2670.637695
apple 0.636951 2090.176270 3828.363037 2151.291016 3899.450439
apple 0.616182 1734.064575 2488.609619 1828.649658 2564.953857
apple 0.605656 1531.089722 1336.502930 1614.255127 1409.641724
apple 0.599718 1985.633789 3925.265381 2071.824951 3970.660645
apple 0.584487 2441.430420 3934.959961 2515.388672 4003.441162
apple 0.570366 1503.175049 3847.330322 1575.896362 3919.599121
apple 0.564850 1323.047852 1704.612183 1399.153687 1780.656006
apple 0.551808 1720.693115 1932.698120 1798.104858 2005.689575
apple 0.517459 2374.795166 3996.102051 2455.322998 4070.279785
apple 0.514750 1419.700073 2516.897217 1479.678467 2557.361572
apple 0.513066 2033.995850 2412.439697 2112.542480 2455.477295
apple 0.483932 1620.933350 3883.489746 1711.267822 3966.009033
apple 0.470659 2029.241821 2431.901123 2071.950195 2462.501953
apple 0.455020 982.340271 4326.359375 1050.693726 4401.342773
apple 0.441442 2736.951172 5364.280273 2803.882324 5429.661621
apple 0.440607 1269.476929 2963.511719 1336.418091 3019.427490
apple 0.426084 1080.448853 442.921722 1158.329590 523.346680
apple 0.418172 1623.634766 1761.992188 1687.796753 1804.480591
apple 0.378296 2730.121826 5316.087891 2797.410645 5373.543945
apple 0.373795 1675.922241 4240.914062 1746.695557 4307.295410
apple 0.372405 1935.187866 2063.041748 1993.052979 2126.807617
apple 0.339282 3441.976807 452.187744 3533.875244 532.427734
apple 0.337696 1653.886353 3280.904785 1680.264526 3328.562988
apple 0.333450 2215.646240 940.249084 2304.078125 1012.859070
apple 0.332197 1483.587402 3086.792725 1546.622437 3132.656250
apple 0.302386 1964.899536 734.441956 2046.900757 802.763000
apple 0.287218 2279.861816 2576.302246 2346.010010 2647.487549
apple 0.286212 1438.590332 3489.955078 1537.165527 3571.035889
apple 0.268479 2580.311523 2704.216797 2664.052490 2785.766113
apple 0.268380 1170.065063 672.874023 1273.192871 745.306885
