name confidence ymin xmin ymax xmax
apple 0.898729 1939.828735 2739.558350 2044.236694 2834.785156
apple 0.898531 1326.942017 3382.905273 1412.603027 3462.157715
apple 0.896124 2090.895264 2122.396729 2205.693359 2223.928955
apple 0.870397 1587.302002 2268.342773 1674.804199 2351.490234
apple 0.867342 3056.228516 2967.184814 3100.051758 3006.092041
apple 0.865822 1463.600098 2393.563477 1553.783691 2495.371826
apple 0.857746 1438.728149 3250.144531 1525.362915 3338.709229
apple 0.854147 1623.703247 3396.733398 1694.960205 3481.827393
apple 0.850737 1846.115479 2793.585205 1934.344971 2880.024658
apple 0.849919 1487.279175 2263.439453 1584.085327 2354.812500
apple 0.837124 171.535583 3560.601562 250.185043 3636.244629
apple 0.836713 1512.289917 2257.492676 1638.754883 2351.067139
apple 0.826044 3130.518066 2802.728027 3183.427002 2852.081299
apple 0.822089 3223.798096 2939.765869 3267.858398 2988.525635
apple 0.816981 3117.170654 2903.139648 3156.566895 2946.824219
apple 0.789269 1389.353516 3468.834961 1460.951172 3550.091797
apple 0.782255 2037.278076 2522.501709 2081.531494 2579.822754
apple 0.766552 1435.477905 3157.599854 1503.388184 3235.257812
apple 0.760718 3266.719482 2974.533447 3299.769043 3008.836426
apple 0.756898 1112.839722 3794.663818 1182.046875 3881.157227
apple 0.755537 2051.830566 3475.430176 2111.027832 3556.990234
apple 0.751709 1201.055420 3719.789551 1267.393066 3797.570557
apple 0.708194 2851.900391 2573.513916 2898.893066 2621.366699
apple 0.649859 1742.187500 2510.968018 1848.343018 2605.508789
apple 0.602507 1598.988159 2890.574707 1663.027222 2958.135986
apple 0.597431 1444.344727 2358.019775 1504.306030 2408.180176
apple 0.584423 1202.090210 2469.638184 1248.088257 2521.127197
apple 0.573262 3182.344238 2844.358643 3228.396240 2884.055420
apple 0.557884 1452.737671 3202.663574 1544.291626 3260.217041
apple 0.549071 530.239380 2011.445557 575.077637 2056.673340
apple 0.543642 1881.120239 3974.099854 1923.901367 4016.980957
apple 0.509080 1893.823608 2462.917725 1963.805176 2530.801025
apple 0.504048 918.080933 2842.867188 997.563538 2916.243164
apple 0.494844 3221.670654 2920.408936 3255.488037 2939.730713
apple 0.492422 2073.940186 2841.128906 2123.312988 2882.271973
apple 0.489804 3452.080322 2920.344482 3466.457275 2933.017822
apple 0.484538 3362.175049 2991.802246 3379.029053 3022.161133
apple 0.479950 611.980591 2321.672607 660.042786 2368.324219
apple 0.456729 3382.965576 2929.398682 3406.326172 2942.539795
apple 0.453321 1886.400269 1906.108398 1943.328247 1955.331177
apple 0.424717 1283.048462 3386.279053 1364.449219 3466.808105
apple 0.403912 2714.675293 2528.262695 2761.873291 2565.522705
apple 0.394680 1502.471680 3021.661377 1552.928833 3055.855469
apple 0.379058 1891.500610 1898.394653 1983.508179 1964.043457
apple 0.375450 3361.754395 3023.290283 3378.830322 3048.387207
apple 0.364118 1433.586426 3286.017334 1505.473877 3342.319336
apple 0.355421 1360.937256 970.199524 1433.393311 1043.175049
apple 0.315447 1642.362061 3394.282471 1706.257935 3450.482910
apple 0.303531 265.868195 2446.021484 296.847565 2471.188721
apple 0.299999 1459.250610 3238.931885 1547.351196 3316.030518
apple 0.278384 3360.632080 2969.548340 3378.648193 3016.814209
apple 0.268033 2912.343750 1876.935181 2984.776611 1946.598633
apple 0.263662 1911.650024 3370.472900 1984.409058 3452.278076
apple 0.258659 2482.907227 4428.666992 2558.912842 4510.452148
apple 0.252944 2774.173584 3037.698486 2805.148682 3075.377441
apple 0.250410 1836.620605 3503.319580 1896.189819 3541.166504
