name confidence ymin xmin ymax xmax
apple 0.924149 764.107971 3918.422852 881.704651 4023.819580
apple 0.921766 1501.112305 2385.784912 1603.627319 2461.893555
apple 0.919435 2093.824707 3579.898193 2210.250977 3682.655518
apple 0.916080 1443.613647 1994.546143 1550.342529 2095.236328
apple 0.914342 1849.761963 3839.750977 1960.142700 3938.384033
apple 0.912887 1585.366943 1633.225464 1697.941406 1726.758911
apple 0.907188 1751.451538 2335.994629 1894.598511 2441.568359
apple 0.903035 1844.387817 2935.588135 1946.761108 3029.600830
apple 0.902801 3119.527832 1691.361206 3223.193115 1787.705322
apple 0.900514 3294.294678 1714.957642 3381.659668 1812.894043
apple 0.899421 3197.887207 1743.546387 3295.589111 1838.782227
apple 0.897839 1952.154907 2330.518311 2049.332275 2438.707764
apple 0.897301 1466.372559 2488.487061 1557.933594 2577.819824
apple 0.886681 2455.121094 4146.918945 2576.538574 4249.994629
apple 0.886069 1778.400391 3673.704346 1877.857910 3774.823730
apple 0.882916 2331.645508 3304.779541 2426.590088 3395.146973
apple 0.881664 1921.955444 2084.522949 1989.346924 2157.498047
apple 0.873583 2294.779785 3442.389893 2401.624512 3536.560791
apple 0.873542 2392.219971 3661.693115 2454.801270 3723.466064
apple 0.872999 1718.348999 2334.403076 1813.051636 2430.541260
apple 0.864420 1584.603027 1757.290039 1688.071899 1849.126953
apple 0.858113 3390.732422 3527.909668 3500.821045 3617.125732
apple 0.853351 1961.643677 2785.539551 2050.675049 2879.747803
apple 0.853224 2243.497070 4235.250488 2357.567871 4334.383301
apple 0.850026 3.906801 3506.740234 74.509140 3582.300049
apple 0.845992 1489.711060 3971.683594 1577.015015 4062.593994
apple 0.841800 411.873749 3918.276855 516.444458 4007.062988
apple 0.841193 1736.871094 1511.401733 1839.528687 1589.356201
apple 0.840322 2411.425049 3059.836914 2489.472900 3138.262939
apple 0.838657 2529.076172 3354.700195 2582.256104 3411.913818
apple 0.838009 1771.705444 2103.867432 1865.707397 2175.493408
apple 0.832870 2177.424072 3791.646240 2242.661133 3850.776611
