name confidence ymin xmin ymax xmax
apple 0.898950 2568.703125 4426.522461 2700.611084 4563.444336
apple 0.890475 415.299774 4273.866699 519.484070 4390.673340
apple 0.881475 1692.710205 1966.856323 1798.166260 2059.355957
apple 0.873714 2147.821289 2414.090820 2252.941406 2519.463867
apple 0.869314 1129.903076 2283.910889 1251.469727 2405.085693
apple 0.859342 2463.133545 4182.996582 2563.245850 4311.792480
apple 0.847894 981.444580 2389.050781 1074.322021 2483.922119
apple 0.847373 1639.658081 2458.336914 1735.077637 2554.215820
apple 0.828229 1617.574829 1650.463379 1714.126831 1751.236328
apple 0.826170 1846.541504 4047.314453 1946.659058 4164.358887
apple 0.824931 1390.001099 4519.804688 1505.672363 4641.856445
apple 0.824767 1446.617554 4133.962891 1563.047607 4238.269531
apple 0.821761 2139.487793 1945.417725 2224.879883 2057.954590
apple 0.820918 2089.031982 3047.124268 2170.088623 3156.949219
apple 0.816846 2164.278564 2624.050781 2258.880615 2729.627441
apple 0.808238 2015.265747 1663.942749 2119.817627 1765.405640
apple 0.795940 839.257324 4000.866211 923.786133 4081.130371
apple 0.791014 782.881287 3879.492188 894.487000 3972.227783
apple 0.789075 2159.248535 3011.251221 2273.459229 3098.073486
apple 0.787077 1126.487549 2812.084229 1224.100464 2880.528564
apple 0.784762 1851.904419 2586.906982 1958.239380 2682.511719
apple 0.772878 1935.667847 2261.932861 2048.088867 2358.996094
apple 0.766669 509.841095 4218.169434 597.261047 4303.313965
apple 0.764272 2071.171875 4057.185059 2192.061279 4173.857910
apple 0.763325 2203.434326 3199.460449 2279.962158 3266.059570
apple 0.757155 2215.886719 3439.652588 2296.109131 3521.354492
apple 0.755182 1991.156494 2015.850830 2076.250000 2083.562988
apple 0.745504 2282.920898 3689.135498 2387.836426 3818.823242
apple 0.743011 314.744781 4194.419922 384.693176 4252.587891
apple 0.739387 1516.526367 3697.317627 1620.017212 3803.940674
apple 0.724342 2348.723633 3026.546143 2421.579834 3114.457031
apple 0.720623 1846.654053 2241.240967 1913.562500 2303.027100
apple 0.715142 3362.586426 2643.763428 3413.146484 2689.551514
apple 0.712846 1222.102905 1711.426147 1312.201294 1809.696167
apple 0.693182 1338.568604 3375.424072 1391.966553 3437.959473
apple 0.689341 2493.272461 4046.006348 2583.765381 4156.865723
apple 0.666163 3546.182373 2789.700439 3600.473633 2834.611572
apple 0.649998 1317.972778 4544.228027 1391.153442 4623.662109
apple 0.638651 1389.961304 2465.509521 1484.775757 2573.477783
apple 0.607944 1249.176514 3519.842529 1347.712646 3588.162109
apple 0.572383 1935.818481 2984.901611 2046.156128 3066.818604
apple 0.564509 3506.541260 3089.231201 3541.882568 3131.935303
apple 0.558912 1583.251831 1572.006104 1652.686401 1650.255005
apple 0.557588 541.171143 4175.472656 591.041321 4206.394043
apple 0.550965 699.121521 4008.020264 787.655579 4104.000977
apple 0.550148 2099.475830 2330.620361 2167.882812 2378.749756
apple 0.543052 3614.322998 2929.417969 3648.000000 2984.572754
apple 0.535983 1324.645630 4520.791016 1431.556396 4632.925293
apple 0.523888 1655.698486 4127.066406 1731.830688 4209.438965
apple 0.474941 877.994751 3928.560791 942.302917 3971.432861
apple 0.465441 1954.313354 2846.061768 2048.219482 2916.185791
apple 0.369678 2323.671631 4459.622559 2392.696289 4521.962402
apple 0.367405 3012.261475 4330.538574 3099.017090 4397.840820
apple 0.341421 605.631042 3040.660889 665.022827 3127.392822
apple 0.300674 861.201538 3899.138184 928.878540 3971.726562
apple 0.251485 1526.136597 3751.427490 1621.194092 3816.248047
