name confidence ymin xmin ymax xmax
apple 0.893262 1320.296631 2193.895996 1437.101562 2314.233887
apple 0.886720 1111.217041 4132.608887 1230.228638 4259.928223
apple 0.875607 1163.925415 1844.675781 1269.580566 1945.325684
apple 0.841957 1330.335449 2758.002686 1426.815674 2859.935303
apple 0.838840 1866.183228 2697.028809 1992.943359 2818.152832
apple 0.836899 1734.454224 2252.698975 1840.768921 2374.211426
apple 0.832378 1455.714600 3284.815430 1545.666016 3358.368652
apple 0.817640 1665.421509 2378.057617 1764.619629 2469.659668
apple 0.815062 1550.422607 2612.108887 1669.295776 2722.217285
apple 0.810055 2136.353027 4421.991699 2254.842285 4562.474121
apple 0.805418 2300.411133 4352.780273 2396.076172 4459.812012
apple 0.800626 1416.239990 3612.231445 1531.251709 3677.980957
apple 0.787298 1389.065430 2824.661133 1478.099365 2923.026367
apple 0.781513 1582.224243 2372.121826 1677.346069 2472.701416
apple 0.779394 1600.494263 1634.712646 1656.724365 1694.237183
apple 0.760253 1464.759399 3862.927246 1531.694092 3931.170166
apple 0.758862 1919.118896 2475.071045 1997.867310 2561.097656
apple 0.745502 1364.893799 2018.691040 1467.384766 2109.963867
apple 0.740296 1413.932983 3456.177490 1491.777954 3526.177490
apple 0.728784 1637.651978 3734.814941 1712.969604 3802.424805
apple 0.728415 2056.436768 2510.221436 2122.400391 2589.526367
apple 0.722870 2.346438 3910.904541 51.700169 3965.383789
apple 0.688409 2283.978271 3837.580078 2355.373535 3909.026123
apple 0.671621 1674.497070 3598.098145 1730.180542 3672.434326
apple 0.669523 1467.321777 2532.696533 1553.454224 2596.785645
apple 0.640918 539.332031 3396.162354 574.081299 3437.225098
apple 0.633012 1573.297607 3842.789551 1630.626465 3904.599121
apple 0.619237 1880.729370 3694.776855 1923.533447 3754.953857
apple 0.613255 1468.203247 2800.046387 1524.809692 2858.841309
apple 0.602171 1640.683228 2694.034668 1728.537354 2778.871338
apple 0.553777 2377.922363 3776.200928 2414.590088 3819.165771
apple 0.552494 2222.643799 4998.817871 2266.449951 5042.398438
apple 0.419921 1331.576904 4384.769043 1362.679443 4418.013184
apple 0.407555 822.068237 4521.702637 885.741028 4585.831055
apple 0.387421 1413.326294 2598.162842 1488.963501 2675.923828
apple 0.386334 191.765442 4047.795410 260.012268 4116.335938
apple 0.371347 1632.377930 3419.316895 1671.374878 3458.729004
apple 0.356295 3414.426270 2923.516846 3439.336914 2950.874756
apple 0.323931 1745.121826 3301.060791 1816.361206 3397.844238
apple 0.316140 7.504348 3978.846436 46.730309 4013.992432
apple 0.308236 2159.668945 4508.017578 2250.674805 4576.457520
apple 0.296788 2478.675537 3687.004639 2518.197266 3710.691406
apple 0.290533 1408.968628 2157.221436 1457.759277 2216.855225
