name confidence ymin xmin ymax xmax
apple 0.892972 1454.807739 2380.690186 1557.644653 2496.881836
apple 0.825974 1940.440430 2739.696045 2041.992065 2848.258057
apple 0.824806 2090.014893 2114.260498 2213.858398 2217.306152
apple 0.813702 1582.153198 2267.844238 1674.700073 2349.363525
apple 0.812257 1396.818481 3459.399170 1461.407959 3549.674561
apple 0.811722 1324.821533 3381.992432 1407.922852 3463.089111
apple 0.809899 165.004013 3558.525635 265.351654 3648.354980
apple 0.795120 1617.634277 3404.114014 1703.640991 3479.622803
apple 0.755821 1436.873169 3236.090576 1534.877808 3342.418701
apple 0.710116 1483.605957 2256.165039 1577.017212 2349.491943
apple 0.708369 1890.947510 1901.105835 1996.865967 1960.704102
apple 0.703379 3223.518555 2939.058105 3265.230469 2983.875000
apple 0.695669 3111.833008 2903.203857 3155.437500 2947.380615
apple 0.652310 3051.140869 2969.064941 3099.523193 3004.449463
apple 0.563922 3263.699707 2973.870361 3300.459473 3011.846436
apple 0.553840 1435.954102 3152.073730 1523.266235 3237.089600
apple 0.547045 3126.414062 2802.287354 3179.474365 2849.455811
apple 0.513391 264.323730 2442.132324 292.070648 2470.465088
apple 0.495123 1731.928711 2143.231934 1816.796997 2195.851807
apple 0.473567 3038.534180 3049.749512 3079.587158 3094.350586
apple 0.412019 2763.175781 3039.359863 2812.709473 3069.671387
apple 0.355043 1111.007080 3798.464844 1180.590454 3880.670898
apple 0.313996 1628.505737 2760.317139 1711.688965 2817.314209
apple 0.267747 1738.892212 4075.419434 1775.362061 4123.646484
apple 0.257861 3359.144531 3007.151611 3379.642334 3050.212646
apple 0.257390 90.792099 2351.168457 118.014252 2378.390869
