name confidence ymin xmin ymax xmax
apple 0.884859 1359.375244 1682.767456 1454.307739 1781.367798
apple 0.883125 1259.858276 4239.162598 1358.872437 4338.063965
apple 0.882364 1571.954346 1139.150391 1673.832886 1236.048584
apple 0.878835 1714.596313 3305.202881 1814.413818 3405.418945
apple 0.877347 2474.945068 3863.782959 2562.556885 3964.090576
apple 0.873297 1934.837280 1043.773926 2038.286011 1143.499878
apple 0.872016 2741.688477 3779.723633 2840.022705 3868.476318
apple 0.870351 1223.293579 1977.479736 1337.582031 2087.774414
apple 0.869747 1727.720215 2172.092773 1827.672607 2268.835938
apple 0.866926 1724.985229 3636.516357 1825.617065 3746.127930
apple 0.856489 164.101929 4159.081055 260.181732 4251.292969
apple 0.854886 425.779938 3735.719238 522.575317 3836.814209
apple 0.848867 641.433044 3152.934082 738.633301 3241.951904
apple 0.847784 1378.266479 4069.112061 1469.989258 4161.595215
apple 0.846426 1973.497070 4628.543945 2072.134521 4735.109863
apple 0.837699 1841.204346 2491.461670 1935.093018 2580.802979
apple 0.835717 1695.831787 1645.529663 1796.260620 1737.759644
apple 0.834754 422.303864 3459.948975 522.349609 3573.913818
apple 0.831042 1649.243164 1254.974365 1748.017456 1358.143433
apple 0.828059 1971.483765 2098.695068 2058.626953 2183.549805
apple 0.825532 1685.889038 1790.697144 1779.601196 1867.266235
apple 0.821088 2228.900879 3606.693604 2316.426025 3690.635742
apple 0.820708 1554.817383 3595.996582 1646.299683 3693.586914
apple 0.820659 1715.920166 2869.462402 1797.490601 2957.037354
apple 0.820187 1784.033447 1230.118774 1881.648560 1322.420776
apple 0.820002 1247.004395 2445.773193 1329.813232 2532.107178
apple 0.819756 1101.432129 2639.187988 1188.443237 2721.346680
apple 0.818455 976.950134 2625.402588 1056.775391 2698.973633
apple 0.811834 1280.803711 2306.722656 1370.511353 2393.597656
apple 0.810248 1697.133667 3084.111816 1780.163696 3158.759521
apple 0.808057 26.279081 1970.900635 98.421959 2047.093384
apple 0.802551 1575.071167 2746.079346 1672.415405 2846.571533
apple 0.799294 151.220108 3356.475098 260.005402 3461.200195
apple 0.798701 2061.759033 3622.412354 2147.082275 3707.531738
apple 0.794347 1662.146240 3924.712646 1750.161865 4014.423584
apple 0.779383 1100.349487 2298.214600 1195.608398 2410.683838
apple 0.770256 1289.427979 2163.591064 1363.318848 2247.459717
apple 0.764804 1195.127930 2229.094971 1297.153687 2318.985840
apple 0.764070 1459.040405 3124.712891 1545.084106 3193.598633
apple 0.763428 2091.588623 3498.590820 2167.876709 3571.893799
apple 0.763399 1119.154419 2967.372559 1194.870239 3041.940430
apple 0.762428 1735.535034 2582.736328 1804.627075 2656.859619
apple 0.761477 2437.680664 4204.042480 2484.975586 4271.711426
apple 0.761384 1431.955444 3983.679199 1484.618774 4063.207764
apple 0.757865 1970.884521 3164.233154 2075.045166 3265.432129
apple 0.749224 1855.097290 3405.761719 1922.078369 3498.662109
apple 0.742057 306.345001 2747.835205 393.735077 2824.367920
apple 0.738681 1310.297974 2682.644775 1382.783813 2750.250000
apple 0.732789 1998.385742 4130.258789 2044.383423 4169.822754
apple 0.726563 1714.736084 3809.784668 1777.979126 3874.843262
apple 0.726447 2166.952148 4007.734863 2219.756104 4056.422607
apple 0.721255 1526.591919 2467.739258 1599.751953 2561.137939
apple 0.690080 1204.966064 2525.169678 1287.738037 2602.894043
apple 0.684370 1397.298218 2023.650879 1474.497437 2115.617432
apple 0.682920 1272.419189 4079.266602 1330.187744 4150.101074
apple 0.681092 1376.827393 1929.352417 1440.665039 2013.940552
apple 0.680551 1761.838867 3030.903320 1824.246826 3087.361084
apple 0.678537 1771.358398 3127.253906 1831.465454 3194.091797
apple 0.675602 1881.506714 3518.016846 1949.634277 3570.307861
